"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","Discharge Temp","75.3 F" ,"BAI","AI:2","DEV:2062011","da_temp_1","1.0000","0.799999999999997","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-2-34/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062011","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-2-34/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062011","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-2-34/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","Zone CO2","95.0 ppm","BAI","AI:5","DEV:2062011","zone_co2_1","1.0000","-97","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-2-34/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","Condensate Detector","Off","BBI","BI:1","DEV:2062011","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-2-34/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","CW Valve","0.0 %","BAO","AO:1","DEV:2062011","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#vav-2-34/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","HW Valve","0.0" ,"BFM","AO:2","DEV:2062011","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-2-34/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","HW Valve / open","" ,"BFM","" ,"DEV:2062011","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-34/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Break Out 213A VAV-2-34","HW Valve / close","" ,"BFM","" ,"DEV:2062011","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-34/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Flow Control","" ,"BAF","" ,"DEV:2062012","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-35/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Flow Control / Flow Input","297.0 cfm","BAI","AI:1","DEV:2062012","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-2-35/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Zone Temp","" ,"BRS","" ,"DEV:2062012","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-35/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062012","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-2-35/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Discharge Temp","75.4 F" ,"BAI","AI:2","DEV:2062012","da_temp_1","1.0000","0.799999999999997","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-2-35/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Duct SP","0.14 in H2O","BAI","AI:4","DEV:2062012","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-2-35/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062012","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-2-35/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Zone CO2","1.0 ppm","BAI","AI:5","DEV:2062012","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-2-35/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","Condensate Detector","On","BBI","BI:1","DEV:2062012","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-2-35/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","CW Valve","0.0 %","BAO","AO:1","DEV:2062012","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#vav-2-35/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","HW Valve","0.0" ,"BFM","AO:2","DEV:2062012","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-2-35/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","HW Valve / open","" ,"BFM","" ,"DEV:2062012","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-35/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 2C2 & 3 VAV-2-35","HW Valve / close","" ,"BFM","" ,"DEV:2062012","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-35/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Flow Control","" ,"BAF","" ,"DEV:2062013","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-36/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Flow Control / Flow Input","49.0 cfm","BAI","AI:1","DEV:2062013","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-2-36/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Zone Temp","" ,"BRS","" ,"DEV:2062013","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-36/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Zone Temp / Zone Temp","74.8 F" ,"BAI","AI:3","DEV:2062013","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-2-36/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Discharge Temp","76.2 F" ,"BAI","AI:2","DEV:2062013","da_temp_1","1.0000","1","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-2-36/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Duct SP","0.16 in H2O","BAI","AI:4","DEV:2062013","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-2-36/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062013","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-2-36/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Zone CO2","2.0 ppm","BAI","AI:5","DEV:2062013","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-2-36/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","Condensate Detector","Off","BBI","BI:1","DEV:2062013","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-2-36/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","CW Valve","0.0 %","BAO","AO:1","DEV:2062013","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#vav-2-36/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","HW Valve","0.0" ,"BFM","AO:2","DEV:2062013","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-2-36/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","HW Valve / open","" ,"BFM","" ,"DEV:2062013","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-36/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Hallway 213 VAV-2-36","HW Valve / close","" ,"BFM","" ,"DEV:2062013","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-36/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Flow Control","" ,"BAF","" ,"DEV:2062014","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-37/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Flow Control / Flow Input","326.0 cfm","BAI","AI:1","DEV:2062014","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-2-37/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Zone Temp","" ,"BRS","" ,"DEV:2062014","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-37/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062014","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-2-37/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Discharge Temp","59.8 F" ,"BAI","AI:2","DEV:2062014","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-2-37/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062014","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-2-37/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062014","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-2-37/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Zone CO2","2.0 ppm","BAI","AI:5","DEV:2062014","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-2-37/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","Condensate Detector","Off","BBI","BI:1","DEV:2062014","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-2-37/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","CW Valve","39.6 %","BAO","AO:1","DEV:2062014","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#vav-2-37/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","HW Valve","0.0" ,"BFM","AO:2","DEV:2062014","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-2-37/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","HW Valve / open","" ,"BFM","" ,"DEV:2062014","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-37/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Research Group 4 213B VAV-2-37","HW Valve / close","" ,"BFM","" ,"DEV:2062014","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-37/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Flow Control","" ,"BAF","" ,"DEV:2062015","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-38/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Flow Control / Flow Input","259.0 cfm","BAI","AI:1","DEV:2062015","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-2-38/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Zone Temp","" ,"BRS","" ,"DEV:2062015","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-38/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062015","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-2-38/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Discharge Temp","88.4 F" ,"BAI","AI:2","DEV:2062015","da_temp_1","1.0000","9.99999999999943E-02","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-2-38/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062015","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-2-38/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062015","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-2-38/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Zone CO2","2.0 ppm","BAI","AI:5","DEV:2062015","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-2-38/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","Condensate Detector","Off","BBI","BI:1","DEV:2062015","m283_1","" ,"normal","0:4","Dry Contact","" ,"" ,"" ,"" ,"#vav-2-38/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","CW Valve","0.0 %","BAO","AO:1","DEV:2062015","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#vav-2-38/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","HW Valve","56.0" ,"BFM","AO:2","DEV:2062015","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-2-38/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","HW Valve / open","" ,"BFM","" ,"DEV:2062015","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-38/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","CSE Lab 206 VAV-2-38","HW Valve / close","" ,"BFM","" ,"DEV:2062015","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-38/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Flow Control","" ,"BAF","" ,"DEV:2062016","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-39/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Flow Control / Flow Input","94.0 cfm","BAI","AI:1","DEV:2062016","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-2-39/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Zone Temp","" ,"BRS","" ,"DEV:2062016","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-2-39/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062016","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-2-39/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Discharge Temp","90.0 F" ,"BAI","AI:2","DEV:2062016","da_temp_1","1.0000","-0.299999999999997","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-2-39/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Duct SP","0.17 in H2O","BAI","AI:4","DEV:2062016","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-2-39/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062016","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-2-39/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Zone CO2","2.0 ppm","BAI","AI:5","DEV:2062016","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-2-39/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","Condensate Detector","Off","BBI","BI:1","DEV:2062016","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-2-39/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","CW Valve","0.0 %","BAO","AO:1","DEV:2062016","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#vav-2-39/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","HW Valve","0.0" ,"BFM","AO:2","DEV:2062016","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-2-39/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","HW Valve / open","" ,"BFM","" ,"DEV:2062016","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-39/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Short bar/VAV","Office 205 VAV-2-39","HW Valve / close","" ,"BFM","" ,"DEV:2062016","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-2-39/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Zone Temp","" ,"BRS","" ,"DEV:2061803","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-2a3-a/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Zone Temp / Zone Temp","72.3 F" ,"BAI","AI:1","DEV:2061803","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-2a3-a/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Discharge Temp","73.2 F" ,"BAI","AI:2","DEV:2061803","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-2a3-a/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061803","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-2a3-a/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Misc Input","Off","BBI","BI:2","DEV:2061803","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-2a3-a/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Condensate Detector","Off","BBI","BI:1","DEV:2061803","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-2a3-a/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","CHW Valve","0.0 %","BAO","AO:1","DEV:2061803","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-2a3-a/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","HW Valve","32.0 %","BAO","AO:2","DEV:2061803","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-2a3-a/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Computation 230Q SAV-2A3-A","Siemans Output","20.0 %","BAO","AO:3","DEV:2061803","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-2a3-a/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Second Floor/Long Bar/Labs","Mech. Enginnering 230P SAV-2A4-A","Zone Temp","" ,"BRS","" ,"DEV:2061804","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-2a4-a/lstat"
